v1	v2	label
P33299	P33298	1
P33299	P33297	1
Q12468	Q12250	1
Q12468	Q03981	1
Q12468	P40512	1
Q12468	Q12348	1
Q05636	Q04217	1
Q05636	P48240	1
Q05636	Q12277	1
Q05636	Q08491	1
Q05636	P42945	1
P38903	P23595	1
P38903	P31383	1
P39904	Q12071	1
P39904	P36116	1
P21243	P43583	1
P21243	P21242	1
P21243	P38624	1
P21243	P30657	1
P40075	P21957	1
P40075	P38886	1
P53313	Q02892	1
P53313	P40693	1
P53313	Q03862	1
P53313	P40010	1
P53313	P53261	1
P53313	P38883	1
P53313	P53877	1
P53313	P53742	1
Q04491	P35729	1
Q04491	P49687	1
Q04491	P52891	1
Q04491	P46673	1
Q04491	P48415	1
Q04491	P38968	1
Q04491	P53011	1
P41811	P53622	1
P41811	P32074	1
P41811	P41810	1
P41811	P40509	1
P38968	P15303	1
P21825	P14906	1
P33754	P14906	1
P33754	P39742	1
P11075	P39517	1
P40561	P53316	1
P38272	P36068	1
P38262	P53096	1
P38262	P25357	1
P38262	P40480	1
P38262	P36124	1
P34909	P31384	1
P34909	P25655	1
P22579	Q12432	1
P22579	P50947	1
P22579	P38429	1
P22579	P40505	1
P22579	Q03010	1
P22579	P38255	1
P22579	Q07458	1
P22579	Q04779	1
P22579	Q08923	1
P06700	P47035	1
P06700	P11978	1
P20604	P53094	1
P46948	Q04217	1
P46948	P48240	1
P46948	P38792	1
P46948	Q08285	1
P46948	Q12277	1
P46948	P25359	1
P46948	Q08491	1
P46948	P42945	1
P32790	Q12446	1
P32790	P25623	1
P32790	P32793	1
Q02775	P33411	1
P22213	P36015	1
P32908	P47037	1
Q02260	Q08963	1
Q02260	P40018	1
Q02260	P36048	1
Q02260	Q03782	1
Q12330	Q08963	1
Q12330	Q06217	1
P40204	Q08963	1
P40204	P32605	1
P40204	P32523	1
P40204	P49704	1
P40204	P40018	1
P40204	Q12420	1
P40204	P34160	1
P54999	Q08963	1
P54999	P32523	1
P54999	P49704	1
P54999	P39682	1
P54999	P33203	1
P54999	P40018	1
P54999	Q06091	1
P54999	P34160	1
P54999	Q12046	1
P06782	Q04739	1
P06782	P38990	1
P06782	Q00816	1
P06782	P32578	1
P06782	P34164	1
P06782	P12904	1
P12904	Q04739	1
P12904	P38990	1
P12904	P32578	1
P18480	Q05123	1
P18480	P22082	1
P18480	P18888	1
P18480	P09547	1
P18480	P32591	1
P18480	P43554	1
Q00916	P39682	1
Q00916	P33203	1
Q00916	Q03776	1
Q00916	P53207	1
Q00916	P34160	1
Q12074	Q12455	1
P18410	P38757	1
P38282	Q08963	1
P38282	Q03338	1
P38282	Q00723	1
P38282	P40018	1
P38282	Q12368	1
P38282	Q12420	1
P13393	P53067	1
P13393	P46677	1
P13393	P53040	1
P13393	P38129	1
P23615	P15790	1
P23615	P19454	1
P23615	Q06505	1
P35177	Q02336	1
P35177	Q03330	1
P35177	Q12060	1
P35177	P32494	1
P35177	P50875	1
P35177	P38915	1
P35177	Q05027	1
P35177	P53040	1
P35177	P38129	1
P35177	P50102	1
P35177	P19880	1
P35177	P25554	1
P35177	P53165	1
P32570	P33308	1
P32570	Q12321	1
P32570	Q99278	1
P32570	P38304	1
P32570	P53114	1
P32570	P19263	1
P32570	P04050	1
P32570	P32569	1
P32570	P32585	1
P20424	P29478	1
P20424	P32342	1
P20424	P38687	1
P20424	P38688	1
P17555	P60010	1
P32589	P22137	1
P38789	Q12176	1
P38789	P38779	1
P38789	P39744	1
Q04673	P32776	1
P34160	P38996	1
P34160	P53617	1
P34160	Q03776	1
P34160	P23293	1
P34160	P53207	1
P34160	P39935	1
P39007	P33767	1
P46677	Q02336	1
P46677	P50105	1
P46677	Q05027	1
P46677	Q04226	1
P46677	Q12297	1
P46677	P53040	1
P46677	Q03761	1
P46677	P38129	1
P11747	P50105	1
P11747	P46677	1
P11747	Q05027	1
P11747	Q12030	1
P11747	Q04226	1
P11747	Q12297	1
P11747	P53040	1
P11747	Q03761	1
P11747	Q05021	1
P11747	P38129	1
Q12030	Q02336	1
Q12030	Q03330	1
Q12030	P50875	1
Q12030	P35177	1
Q12030	Q05027	1
Q12030	P53040	1
Q12030	Q03761	1
Q12030	P38129	1
P53040	Q02336	1
P53040	Q03330	1
P53040	P32494	1
P53040	P38915	1
P53040	Q03761	1
P53040	Q05021	1
P53040	P38129	1
P53040	P25554	1
P38129	Q02336	1
P38129	Q05027	1
P38129	Q04226	1
P38129	Q12297	1
P38129	Q03761	1
P38129	P53165	1
P36008	P32471	1
P32776	P36100	1
P32776	Q12004	1
P32367	P34111	1
P32367	Q06339	1
P32367	Q12308	1
P39935	P10080	1
P39935	P25567	1
P38431	Q05775	1
P38431	P40217	1
P38431	Q04067	1
P32773	P32774	1
P31383	P23595	1
P31383	Q12461	1
P31383	P53289	1
P31383	P50111	1
P31383	P54786	1
Q00764	P31688	1
Q00764	P38426	1
Q00764	P38427	1
P00899	P00937	1
P38334	Q03630	1
P38334	P46944	1
P38334	P32893	1
P38334	Q04183	1
P38334	Q03660	1
P38334	Q03784	1
P38334	Q03337	1
P38334	Q99394	1
P23255	P35189	1
P23255	P46677	1
P23255	Q04226	1
P23255	P53040	1
P23255	Q03750	1
P23255	P38129	1
P53378	P38863	1
P53378	P53540	1
Q99344	Q12059	1
P50101	Q06673	1
P43593	P43588	1
P43593	Q12250	1
P43593	P40327	1
P28274	P43588	1
P16140	P17255	1
P16140	P48836	1
P16140	P31412	1
P39111	P17255	1
P39111	P48836	1
P39111	P41807	1
P39111	P22203	1
P39111	P32366	1
P39111	P32610	1
P39111	P32563	1
P32610	P17255	1
P32610	P41807	1
P32610	P22203	1
P32610	P31412	1
P40343	P38753	1
P38759	P34110	1
P52917	P48582	1
P52917	P39929	1
P38959	P12868	1
P38959	Q07468	1
P38959	Q03308	1
P38959	P20795	1
P38932	Q03322	1
P38932	Q08144	1
P47061	Q12071	1
P47061	P39904	1
P39702	P12868	1
P39702	Q03308	1
P39702	P20795	1
P37370	Q12446	1
P33767	Q02795	1
P39735	P06777	1
P28003	P40069	1
P28003	P22579	1
P39706	P43132	1
P39706	P38827	1
P39706	P38123	1
P39706	Q03323	1
P39706	Q03012	1
P38193	P27692	1
P38193	P40164	1
P34217	Q12464	1
P38123	P43132	1
P38123	Q03012	1
P38344	Q03862	1
P25382	P38883	1
P25382	Q12019	1
P25382	P53877	1
Q07381	P41819	1
Q07381	P34078	1
Q07381	P53251	1
Q07381	P40160	1
Q07381	Q99216	1
Q07381	Q12754	1
Q07458	P32561	1
Q07458	P38429	1
Q07458	P40505	1
Q07458	Q03010	1
Q07458	P39001	1
P28817	Q03201	1
Q12176	Q08235	1
Q12176	Q03532	1
Q12176	P53261	1
Q12176	P38779	1
Q12176	P42945	1
Q12176	P53927	1
Q12176	Q12754	1
P89886	P47089	1
P53254	Q04217	1
P53254	P47083	1
P53254	Q99207	1
P53254	P45818	1
P53254	Q06679	1
P53254	Q02354	1
P53254	P53276	1
P53254	P42945	1
P53254	Q06078	1
P53254	Q06512	1
Q05900	P32605	1
Q05900	P33203	1
Q05900	P40018	1
Q05900	Q00916	1
Q05900	P53207	1
Q05900	P34160	1
P39730	P32497	1
P39730	Q04373	1
P40362	Q06679	1
P40362	P42945	1
P28320	Q12309	1
P28320	Q08963	1
P28320	P32523	1
P28320	Q12417	1
P28320	Q06091	1
P28320	Q04048	1
P35728	P42841	1
P35728	P39927	1
P35728	Q06102	1
P36160	Q03532	1
P36160	Q02892	1
P36160	P40693	1
P36160	P35178	1
P36160	P25582	1
P36160	P25808	1
P36160	Q12176	1
P36160	Q03862	1
P36160	P40010	1
P36160	P53136	1
P36160	P53261	1
P36160	P38779	1
P36160	P53927	1
P36160	P53742	1
P36160	P39744	1
P36160	Q12024	1
P32807	Q04437	1
P53927	Q08235	1
P53927	Q03532	1
P53927	P40078	1
P53927	Q02892	1
P53927	P40693	1
P53927	P38805	1
P53927	P53136	1
P53927	P38779	1
P53927	P38883	1
P53917	P46671	1
P40164	P27692	1
P40160	P41819	1
P40160	P38333	1
P40160	P29295	1
P40160	P34078	1
P40160	Q08444	1
P40160	Q99216	1
P40160	Q12754	1
P53738	P49957	1
P53738	Q12463	1
Q08444	Q07381	1
Q08553	P42073	1
Q06224	Q06102	1
Q06102	Q06632	1
Q06102	Q12102	1
Q06102	P45976	1
Q06102	P42841	1
Q06102	P42073	1
Q06102	P53538	1
Q06102	P39927	1
P50111	P23595	1
P32527	P38788	1
P32527	P06105	1
P29295	P53550	1
P29295	Q07807	1
P29295	P34216	1
P29295	P39998	1
P29295	P38333	1
P29295	P20604	1
P29295	P53968	1
P29295	P40856	1
P29295	Q12517	1
P29295	P34078	1
P29295	P15303	1
Q03944	Q05040	1
Q03944	P43592	1
P32381	P41832	1
P39958	P36017	1
P39958	P32939	1
P39958	P07560	1
P39958	P38146	1
P38883	P53877	1
P53152	P52490	1
P12962	P07260	1
P32562	P39723	1
P32562	Q12158	1
P32562	P47037	1
P20604	Q04372	1
P06787	P32380	1
P06787	P53141	1
P06787	P14747	1
P06787	P36006	1
P14680	P50101	1
P53933	P15891	1
P25296	P23287	1
P25296	P14747	1
P24814	Q12018	1
P24814	P52286	1
P08018	P53599	1
P32502	P12754	1
P32502	P09064	1
Q99181	Q04693	1
P39743	P25343	1
P25569	P40208	1
P25569	P53076	1
P40466	P40562	1
P40466	P32787	1
P36047	Q07623	1
P36047	P38873	1
P36047	P12904	1
P36047	P33329	1
P36047	Q03940	1
Q03373	P14681	1
Q03373	Q02821	1
Q06506	P35194	1
Q12154	P53192	1
Q12154	P40056	1
P40362	Q04500	1
P40362	P15790	1
P38011	P42846	1
P53082	Q03835	1
Q99260	P39958	1
P27466	P06787	1
P04819	P15873	1
P32458	P32468	1
P32458	P25342	1
P19735	P32639	1
P17157	P40186	1
P17157	P17442	1
Q04660	Q06205	1
Q04660	Q02892	1
Q04660	Q04031	1
Q04660	P38779	1
Q04660	P33201	1
Q12206	Q12363	1
Q12206	Q12040	1
Q12206	P09938	1
P25342	P32468	1
Q08004	P47019	1
Q08004	P38861	1
P20459	P09064	1
P20459	P32481	1
P40494	P15891	1
P38352	P53909	1
P38352	Q12018	1
P16649	P14922	1
Q08949	Q02574	1
Q07800	P12611	1
Q12018	P52286	1
P53894	P24276	1
P40960	Q02647	1
P39014	P52286	1
P39014	Q12018	1
P26309	P47074	1
P26309	P12612	1
P26309	P39076	1
P21304	Q08235	1
P40070	P25644	1
Q12161	P32558	1
Q12161	P04911	1
Q12161	P02294	1
Q12161	Q04636	1
Q03048	P46680	1
P42843	P52286	1
Q12347	P52286	1
Q12347	Q12018	1
P47005	P52286	1
P47005	Q12018	1
Q04964	P39009	1
P53196	P33299	1
P53196	P33298	1
P53196	P43588	1
P53196	P38764	1
P53196	Q12250	1
P15891	Q08873	1
P15891	P32793	1
P53261	P19454	1
P53261	P40010	1
P53261	Q05022	1
P38123	P38827	1
P14904	P35193	1
P54860	P32628	1
P54860	P34223	1
P54860	P48510	1
P54860	Q04311	1
P54860	P0CG63	1
P53323	P36132	1
P53323	Q03705	1
Q06001	Q05040	1
P17123	P32337	1
P39940	P18634	1
P39940	P04050	1
P39940	P48524	1
P24869	P00546	1
P39014	P32389	1
P50946	P53965	1
Q03957	Q01560	1
Q03957	P38922	1
Q03957	P25555	1
P53949	P50946	1
P11745	P41920	1
P39743	Q12344	1
P06104	P10862	1
P20484	Q12522	1
P32601	P01123	1
P32601	P07560	1
P07834	P52286	1
P06838	P06777	1
P35203	P52286	1
P22141	P38624	1
P22141	P21242	1
P22141	P36040	1
P39014	P0CG63	1
P46673	P53011	1
P46673	P52891	1
P32464	P38692	1
P31244	P06779	1
P31244	P02294	1
P38987	P27636	1
P53894	P40468	1
P53894	P43563	1
P43601	P43612	1
P32911	P32497	1
P32911	P40217	1
P32911	P38249	1
P32911	Q04067	1
P32641	P38629	1
P32641	P38251	1
P32641	P40348	1
P23595	Q03940	1
P23595	Q04372	1
P38623	P32485	1
P13186	P27637	1
Q04199	Q12495	1
P38691	P38873	1
P18412	P13574	1
P04911	P25293	1
P04911	P22276	1
P04911	P32558	1
P04911	P53067	1
P38217	P41896	1
Q03020	P25374	1
P39984	Q12373	1
P52891	P35729	1
P05986	P07278	1
Q08496	Q01454	1
Q08496	Q12018	1
Q08496	P52286	1
Q12024	P38779	1
Q12024	P38805	1
P15790	P32432	1
P15790	Q03213	1
P32481	Q05791	1
P52286	Q03899	1
P52286	Q04511	1
P52286	Q08446	1
P34164	P12904	1
P12753	P32829	1
P12753	P33301	1
Q00772	P32491	1
P07260	P36041	1
P14681	Q03063	1
P14681	P23561	1
P14681	P06784	1
P14681	P13574	1
P14681	P32873	1
P23642	P39107	1
Q08773	P38144	1
Q12223	P06778	1
P32491	Q01389	1
P40517	P30822	1
P25342	Q07657	1
P33322	P40486	1
P28519	P06777	1
Q06479	P52286	1
P06839	Q03290	1
P53196	P50086	1
P53196	P38348	1
P05317	P38861	1
P05317	P23301	1
P40479	Q00772	1
P53883	P39744	1
P53883	Q04373	1
Q07457	Q02796	1
P01123	P32864	1
P38827	P43132	1
Q12464	Q03940	1
P32381	Q03940	1
P32381	Q07807	1
Q08273	Q12018	1
Q08273	Q06211	1
P40038	P17157	1
Q06479	Q12018	1
P39937	P38764	1
P38629	P40339	1
Q02793	P35207	1
Q02793	P38080	1
Q02793	P17883	1
P32944	P38274	1
P34730	Q12734	1
P53632	Q12476	1
P53632	P40507	1
Q02821	Q08162	1
Q02821	Q05543	1
Q02821	P32499	1
Q02821	P20676	1
Q02821	P22579	1
Q02821	P25359	1
Q02821	Q00539	1
Q02821	P13259	1
Q08817	P38692	1
P06779	Q03071	1
P40339	Q12050	1
P40339	P38630	1
Q06344	P53743	1
Q06344	P15790	1
P14904	P22855	1
P53011	P52891	1
P53011	P49687	1
Q12158	P40541	1
Q04922	P52286	1
P47093	P38203	1
P47093	P40018	1
P20459	P12754	1
P20459	P39935	1
P16522	Q12379	1
P22216	P39009	1
Q07084	P53599	1
Q07084	P25390	1
P53150	P19454	1
P53150	Q08387	1
Q06834	P20081	1
Q06834	P04050	1
P41811	P39517	1
P40991	P39744	1
P40991	P53136	1
P40991	P53261	1
P40991	Q08235	1
Q07623	P25586	1
Q07623	P36160	1
P33296	P22515	1
P25644	P53550	1
P25644	P39517	1
Q03330	P25554	1
Q03330	Q12060	1
Q03330	Q02336	1
Q03330	P38811	1
Q03330	P50102	1
P06782	Q04233	1
P22204	P40484	1
Q08273	P47050	1
Q04149	P38257	1
P38779	P39744	1
P38779	P38112	1
P38779	Q12499	1
P40565	P46947	1
Q03785	P38089	1
Q00916	P33334	1
P38590	Q00772	1
P38590	P16892	1
P28000	P10964	1
P28000	P22138	1
P28000	P32529	1
P28000	P22276	1
P38779	Q05022	1
Q06640	Q12018	1
P38987	P47113	1
Q99247	P0CG63	1
Q07623	P42945	1
Q07623	Q05022	1
Q07623	P33322	1
P18851	P08539	1
Q03897	P53011	1
Q03897	P39923	1
Q02574	P48581	1
Q12476	Q01560	1
P38203	P40070	1
P38203	P39517	1
P38203	P25644	1
P38203	P49960	1
P53197	P39076	1
P53197	P50101	1
P53197	P24869	1
Q04437	P39517	1
Q12446	P39743	1
Q12446	P38822	1
Q03010	Q08923	1
P12904	Q08732	1
P15731	P33202	1
Q08004	Q07915	1
Q06640	P52286	1
P33750	Q05022	1
P06787	P38272	1
P06787	P22517	1
P06787	P00445	1
P52891	P49687	1
Q04491	P36161	1
Q03407	P05986	1
P38344	P47019	1
P40507	Q01560	1
P32523	Q06091	1
P25555	Q07478	1
P25555	O13539	1
P25555	P17629	1
P52490	P10862	1
P53877	Q06410	1
Q06164	P38850	1
Q06164	P47050	1
P25555	Q12159	1
P13712	Q12495	1
P53233	P00815	1
P33301	P32829	1
P26321	Q12522	1
P26321	P38779	1
Q00776	Q12028	1
Q07623	Q12499	1
P20486	P30283	1
P20486	P24869	1
P23287	P06787	1
P11978	P06701	1
P33298	P33297	1
P33298	Q04062	1
P33298	Q08723	1
P33298	Q06103	1
P33298	P50086	1
P33298	P40327	1
P33298	P40016	1
P22696	P16370	1
P22696	P04050	1
P31384	P06100	1
P06701	P21691	1
Q04511	Q12018	1
P39743	P39940	1
P08018	Q12163	1
Q04477	P40014	1
P36017	P36018	1
Q04660	P25808	1
Q04660	P40010	1
Q04660	P53131	1
P04786	P32558	1
P04786	P32349	1
P38815	Q07878	1
P15790	P02294	1
P38182	P40344	1
Q02205	P38247	1
Q12248	P53168	1
Q03920	P53738	1
Q12163	P35182	1
Q03954	P36162	1
P38829	Q05583	1
Q12306	Q04110	1
P43545	Q03144	1
P53168	P36131	1
P32805	P50113	1
Q12318	P40465	1
Q12517	Q3E7X9	1
Q03818	P38316	1
P14741	P38346	1
P53093	P38962	1
Q12517	P39998	1
Q05080	P39944	1
P52553	P43573	1
Q05027	P53040	1
P53847	P33891	1
P53093	P53108	1
P14907	P48837	1
P40554	P38820	1
P36224	P38696	1
P38862	P40344	1
P33297	P40555	1
P46984	P33297	1
P47142	Q12483	1
Q12433	P25649	1
P38316	P40344	1
Q06628	P53104	1
Q12380	P38316	1
Q12380	Q03818	1
P38862	P38182	1
Q04549	P38696	1
P26448	P38785	1
P26449	P47074	1
P32797	P38960	1
P26309	P40958	1
P19073	Q12434	1
P18898	P29703	1
Q12018	Q12395	1
Q12018	Q05930	1
P06243	P39517	1
P24868	P20486	1
P13365	P47074	1
Q03048	P60010	1
P33308	Q12343	1
P53267	P53168	1
P39517	P39998	1
Q06819	P19735	1
Q03063	Q03373	1
P32354	P53091	1
Q03466	Q12517	1
P17214	P47069	1
P46671	P43592	1
P32502	Q02866	1
P07262	P47017	1
Q04839	P32505	1
Q04493	P52553	1
Q03835	P22149	1
P32828	Q12306	1
P32828	P40072	1
P40106	Q08956	1
P12954	Q12306	1
Q99383	P32505	1
Q12692	P47069	1
P41833	P38236	1
P13902	P26798	1
P40079	Q06631	1
Q04087	P25651	1
P38203	Q06406	1
P38203	Q06217	1
P40070	Q06406	1
P40070	P47093	1
P47093	Q99181	1
P47093	P40089	1
P47093	Q06406	1
P47093	P53905	1
Q12262	P47167	1
P48240	Q12277	1
P34077	Q03790	1
P33420	P38696	1
P33420	P40460	1
P40064	Q03790	1
P48837	Q02199	1
P39946	Q06568	1
P53124	P17157	1
P25693	P08153	1
P39108	P38855	1
P39108	P50091	1
P17157	P25693	1
P17157	Q08966	1
P17157	Q12477	1
P24583	P54786	1
Q07350	P32524	1
P32337	P48837	1
P38953	P25454	1
P06780	P39011	1
P38615	P21190	1
P28000	Q00582	1
P25441	P36121	1
P43588	Q08723	1
Q12250	Q03981	1
P39938	Q06672	1
P38204	Q07528	1
P40992	P32786	1
P53437	P38204	1
P25343	P38266	1
Q12306	P50623	1
P54999	Q06217	1
Q12368	Q00723	1
P36131	Q03954	1
P23179	Q02793	1
Q04921	P32458	1
P06843	P53091	1
P32585	P38304	1
P47822	Q12343	1
P23561	P25344	1
P13574	Q03373	1
P18852	P18851	1
Q04048	P21374	1
Q04048	P38302	1
Q04048	P53277	1
Q12309	P38302	1
Q04226	Q03973	1
Q04226	Q12030	1
P36100	P36145	1
P27515	Q12084	1
P32912	P46679	1
P32912	Q12241	1
P38784	P32366	1
P32913	Q92331	1
Q06696	Q12483	1
P39729	Q03768	1
P38234	Q12335	1
P38324	Q12098	1
P38346	P40485	1
Q07395	P26321	1
Q07528	P47057	1
Q07732	P38871	1
Q12488	Q03406	1
Q12457	O13329	1
P38962	P53108	1
Q03981	Q04368	1
Q03944	P46671	1
Q03944	P53917	1
P43614	P32486	1
P53244	P43639	1
P53272	P39929	1
P38751	P38957	1
P38823	Q05791	1
P47025	P54861	1
P36162	P35734	1
P43132	Q03323	1
Q06162	Q12493	1
Q06137	P48240	1
Q06410	P53271	1
Q03750	Q12030	1
Q04749	P40485	1
Q04305	Q04177	1
Q04868	P38874	1
P40164	Q02794	1
P40342	Q12052	1
Q08204	Q04477	1
Q08229	P53939	1
Q12285	Q12118	1
Q12242	P40325	1
P48232	P35727	1
P53935	P36083	1
Q08729	P25651	1
Q06096	P53271	1
P53917	P31383	1
Q06525	P38305	1
P40010	Q08962	1
P40010	P33201	1
P40010	P40693	1
P40010	P38779	1
P40010	P25382	1
P40010	Q03532	1
P40010	Q03862	1
P40010	Q02892	1
P53261	P38805	1
Q02336	Q12060	1
Q02336	P32494	1
Q02336	P04911	1
Q02336	P25554	1
Q02336	P53165	1
Q02336	P50875	1
Q02336	P06844	1
Q02336	P38915	1
Q02336	Q6WNK7	1
Q02336	Q03761	1
Q02336	Q05027	1
Q02336	P38811	1
Q02336	P50102	1
P40577	P53886	1
P40577	Q12440	1
P40577	Q08683	1
Q03862	Q02892	1
Q03862	P53261	1
Q03862	P38779	1
Q03862	P38883	1
Q03862	P25382	1
Q03862	Q12080	1
P35734	Q03954	1
Q08492	Q04217	1
Q08492	P38333	1
Q08492	P25586	1
Q08492	Q06506	1
Q08492	P42945	1
P53829	P06100	1
P53829	P34909	1
P53829	Q12514	1
P09798	P53886	1
P09798	Q12157	1
P09798	Q04601	1
P09798	Q08683	1
P09798	P14724	1
P09798	P38042	1
P09798	Q12379	1
P09798	P16522	1
P40577	P16522	1
P38042	P53886	1
P38042	P53068	1
P38042	Q12157	1
P38042	Q04601	1
P38042	Q08683	1
P38042	P16522	1
P38042	P14724	1
P38042	P40577	1
P38042	Q12379	1
Q03654	P32639	1
Q03654	P28320	1
Q03654	Q03375	1
Q03654	Q08963	1
Q03654	P21374	1
Q03654	P40018	1
Q03654	P53277	1
P40969	P35203	1
P40969	P52286	1
P24869	P38634	1
P24869	P40150	1
P89105	P27692	1
Q12046	Q03375	1
Q12248	P35734	1
Q12248	P36162	1
Q12248	P69850	1
Q12248	P69851	1
Q12248	P53267	1
Q12248	Q03954	1
Q12248	P36131	1
P36162	P53168	1
P36162	P36131	1
P53267	Q03954	1
P53068	P53886	1
P53068	Q04601	1
P53068	Q08683	1
Q04632	P40094	1
Q04632	P53271	1
Q04632	P53195	1
Q04632	P53079	1
Q04632	P53959	1
Q04632	P53951	1
Q04632	Q06096	1
P40568	P47149	1
P40568	P53148	1
P40568	P40014	1
Q06706	Q02908	1
Q06706	Q02884	1
Q06706	P38874	1
Q06706	Q04868	1
P42935	Q04868	1
Q02908	Q02884	1
Q02908	P38874	1
Q02908	Q04868	1
Q02884	P38874	1
Q02884	Q04868	1
P38333	P05750	1
P38333	P42945	1
P32836	P32337	1
P32836	P21827	1
P53096	P36124	1
P53096	P25357	1
P29295	P42935	1
P29295	P15442	1
P53115	Q12464	1
P53115	P35189	1
P38991	P47134	1
P38991	P38283	1
P53145	P41805	1
P53145	P26784	1
P53145	Q02256	1
P25586	Q03532	1
P25586	Q05022	1
P25586	P53254	1
Q12262	P38313	1
Q12262	P38907	1
Q12262	Q12748	1
Q12262	P38265	1
Q12262	P39731	1
Q12262	Q06162	1
Q12262	P53298	1
P40577	P53068	1
P40577	Q04601	1
P40577	P09798	1
P40577	Q12379	1
P35728	P53538	1
P35728	P36104	1
P39731	P47149	1
P39731	P40460	1
P39731	P33895	1
P39731	P53148	1
P39731	Q04477	1
P39731	P40014	1
Q02931	Q05022	1
Q02931	Q04305	1
P40460	P33895	1
P40460	Q04477	1
P40460	P40014	1
P47149	Q12143	1
Q08444	P29295	1
Q08444	P34078	1
Q08444	Q99216	1
Q06512	Q08965	1
Q06512	Q04217	1
Q06512	Q99207	1
Q06512	Q06679	1
Q06512	Q02354	1
Q06512	P53276	1
Q06512	P42945	1
Q02892	Q08235	1
Q02892	P38779	1
Q02892	Q06205	1
Q02892	Q03532	1
Q02892	P33201	1
Q02892	P39744	1
Q02892	P53742	1
Q02892	Q12499	1
Q02892	P53136	1
Q02892	Q04373	1
Q02892	P38883	1
Q02892	Q07915	1
Q02892	P40693	1
Q02892	P38805	1
Q02892	P35178	1
Q02892	P25808	1
Q02892	P25382	1
Q02892	Q12080	1
Q02892	Q12024	1
Q99207	Q08965	1
Q99207	Q04217	1
Q99207	Q06287	1
Q99207	P35194	1
Q99207	P53276	1
P37838	Q05022	1
Q12499	Q08492	1
Q12499	Q04217	1
Q12499	Q05022	1
Q12499	P39990	1
Q12499	P42945	1
Q12499	Q04500	1
Q12499	P53276	1
Q12499	P38882	1
Q12499	P53131	1
Q12499	Q06078	1
P53261	P38883	1
P32832	Q9URQ5	1
P38779	Q08235	1
P38779	P33322	1
P38779	Q03532	1
P38779	P20484	1
P38779	P33201	1
P38779	P53131	1
P38779	Q04373	1
P38779	P38883	1
P38779	Q07915	1
P38779	P40693	1
P38779	P38805	1
P38779	P26784	1
P38779	P35178	1
P38779	P53313	1
P38779	P25808	1
P38779	P25382	1
P38779	P42945	1
P38779	Q12080	1
P40010	Q12024	1
P33339	Q12102	1
P33339	P25299	1
P33339	Q06224	1
P53112	Q05568	1
P53112	Q04370	1
P53112	P80667	1
P53112	P40155	1
P53112	P35056	1
P53112	P53248	1
P32800	Q05568	1
P32800	Q04370	1
P32800	P80667	1
P32800	P53112	1
P53248	Q04370	1
P53248	P80667	1
P53248	P35056	1
P42841	P53538	1
Q04636	P27692	1
P32523	P32639	1
P32523	P25337	1
P32523	P52868	1
P32523	Q08963	1
P32523	P38302	1
P32523	P24384	1
P32523	P40018	1
P32523	Q04048	1
P32523	P53277	1
Q12417	P32639	1
Q12417	Q12309	1
Q12417	Q08963	1
Q12417	P40018	1
Q01329	P36104	1
P39927	P53538	1
P39927	P36104	1
P53063	Q07845	1
P53063	P36146	1
Q08096	Q04217	1
Q08096	P42945	1
P42073	P45976	1
P42073	P53538	1
P42073	P36104	1
P19263	P19659	1
P19263	P40356	1
P19263	Q12321	1
P19263	Q06213	1
P19263	P38304	1
P19263	P33308	1
P19263	P32259	1
P19263	P32569	1
P38883	Q12019	1
P38883	P25808	1
P38883	Q12080	1
Q07915	Q03862	1
Q07915	P20484	1
Q07915	P39744	1
Q07915	P53742	1
Q07915	P53927	1
Q07915	P53136	1
Q07915	P40078	1
Q07915	P38883	1
Q07915	P36160	1
Q07915	P25808	1
Q07915	Q12522	1
Q07915	P25382	1
Q07915	P38789	1
P04050	P07273	1
P04050	Q06505	1
P04050	P38351	1
P04050	P32558	1
P04050	P32914	1
Q06506	Q08965	1
Q06506	Q04217	1
Q06506	P47083	1
Q06506	Q06512	1
Q06506	Q05022	1
Q06506	Q06679	1
Q06506	P53254	1
Q06506	P42945	1
Q06488	Q03124	1
Q06488	Q06168	1
Q06639	P53330	1
Q06639	P32589	1
Q06639	Q06168	1
Q07979	Q9URQ5	1
P25632	Q12406	1
P25632	Q05123	1
P25632	P32597	1
P25632	Q06168	1
P43609	P31539	1
P43609	Q9URQ5	1
P53064	P04050	1
P53064	P27692	1
P53330	Q9URQ5	1
P53330	Q06488	1
P53330	Q06168	1
Q12136	P47083	1
P53313	Q12080	1
P40094	P53271	1
P36124	P25357	1
P36124	P40480	1
P25554	Q03761	1
P25554	P38129	1
P53165	Q03330	1
P53165	Q03761	1
P25357	P40480	1
Q06091	P32639	1
Q06091	Q08963	1
Q06091	P38302	1
Q06091	P40018	1
Q06091	Q04048	1
P53148	P33895	1
Q04477	P33895	1
P13393	P32494	1
P13393	P35817	1
P13393	P29056	1
P13393	P38930	1
P13393	P50875	1
P13393	P06844	1
P13393	P35177	1
P13393	P38915	1
P13393	P23255	1
P13393	Q05027	1
P13393	P11747	1
P13393	Q12030	1
P13393	P35189	1
P13393	Q04226	1
P13393	Q12297	1
P13393	P50105	1
P13393	Q03761	1
P13393	Q03750	1
P13393	Q05021	1
P32914	P27692	1
P27692	P32558	1
P27692	P22138	1
P27692	P10964	1
P27692	P38902	1
P27692	P08518	1
P27692	P16370	1
P27692	P23615	1
P27692	P54000	1
P27692	P53040	1
