Q14CS0	Q96J02
P40189	Q5T6S3
P05783	P12270
Q15345	P17480
O95707	Q9BQA1
P54278	Q96PU5
P23560	P02730
O75822	O15446
A8MW92	P52757
P51858	Q9NQX4
Q9NZN8	Q96JH7
Q02447	Q5SW96
Q8TCT9	Q9NR09
Q15629	Q3B820
Q13882	Q8TCT9
Q9UPP1	Q92625
Q9BYS1	Q9P286
Q9HD26	O14810
Q9H0M0	Q9NVX0
Q8TBC5	O94906
Q8N302	Q92882
Q8TEV9	Q9Y5P4
Q9NR81	Q86YJ7
Q03135	Q2T9J0
P09693	O95379
Q9P2R3	Q92738
Q8NHG7	O14657
Q92499	O15209
Q92802	Q96A05
Q8NBR6	Q96KN7
P07900	Q9HCE5
Q9H5N1	P49321
Q8NB78	Q4AE62
Q6P2C8	P27037
Q9BYF1	P36955
Q16620	Q5VT52
Q9BRT9	O95248
Q70UQ0	O43324
P52333	Q9UFW8
A1L390	Q8N1F7
P13056	Q9NYR9
Q9Y6I4	Q14289
Q8WXF8	O60493
Q9BSI4	Q9BYJ9
P28062	Q8IWU4
Q9BRQ0	Q6Y7W6
Q6ZN55	Q9BSL1
P22459	Q8NB90
O15482	O95619
O95363	O43396
Q7Z5K2	Q86UF4
P14784	Q99747
Q96DX7	Q9BU61
P61247	Q9NQX3
Q9Y5T5	Q9UHP3
Q5TKA1	P41236
Q6ISB3	Q13884
Q9ULX3	O95639
O43734	Q6PIJ6
O75787	Q75VX8
P49959	Q8TD17
Q9Y4L5	Q1KMD3
O14964	Q8N371
Q14289	Q9ULZ1
Q8TDB6	Q9GZX5
P49915	P54136
Q16718	Q8N3X6
Q9UI30	Q04206
Q86UE8	Q9H019
P10909	Q96II8
Q9NZZ3	Q6P1M3
Q96PC5	Q86V81
Q9BW66	P26447
Q68EM7	Q9GZN8
Q9H7D0	Q93008
Q9HAU0	P25788
Q13535	Q86YP4
P37231	Q96BD8
O75386	O60260
P00441	Q9NQH7
Q9Y576	Q9H2M9
P15289	Q9HAT0
P48436	Q2QGD7
Q7L190	Q15596
Q9BRS2	P49675
P08949	Q15629
Q9BVW5	Q9UK22
Q7Z494	Q9UQ26
P49802	Q9BY11
Q9HAH7	O15047
Q15013	P28370
Q9NTJ3	P43405
Q9UQ80	Q17R98
P43489	P78406
Q13636	Q8WTP8
Q9Y466	Q8TCJ0
Q02880	Q7LBR1
Q9Y5V3	Q8N386
O00757	Q99570
Q8IZQ8	P43268
O43293	O00746
Q9HCN6	Q2NL82
Q7Z3T8	Q86Y39
Q8N539	Q9NRL2
Q9GZQ8	Q86XL3
P09210	Q9UK80
Q8IWU6	P27449
Q8TBB1	Q8IYU2
P51688	O43678
Q9UNZ2	P52306
P12755	O75175
O95571	O95167
P53778	Q14289
Q96HU8	P16591
Q8TEB7	Q13671
P22105	P49674
Q96CP2	P43119
Q9UBL6	P04183
Q8NI29	Q9BTP7
Q96G01	Q5GLZ8
Q9NNW7	Q86X27
Q9UPM6	Q5S007
P50221	Q13561
Q16828	O60921
P16662	Q99741
P17948	Q9UBL6
O75146	Q86X83
Q99538	O60674
Q8TEY7	Q9NP85
Q9BV36	Q92541
Q9GZR7	Q9H8N7
P25116	O75052
P05109	O43719
Q02790	Q9UKX7
P31153	Q8NB91
Q13608	Q8NFD5
Q86W50	P30304
Q13952	Q99933
Q96S96	Q9BZL4
Q9NQX6	Q05519
P02794	Q8IUD2
Q9Y4W6	O75127
Q9H9A7	Q9H074
Q15904	Q8NFH3
Q9NXV6	Q96NN9
Q00839	Q8WW01
Q96K76	P56817
P13591	Q16512
Q14687	P14136
Q96PU5	Q16695
O60502	Q8NEM7
P50876	P27797
Q9H8V3	Q96QC0
Q9NVR7	Q0JRZ9
O96015	P54253
P31153	Q13601
P21860	Q8NHU0
Q9HD47	P49736
O95231	P52739
Q9BXU3	Q9UFW8
O00221	Q9H814
Q9UNE7	P98161
O95343	Q96EF6
Q9BT17	Q15678
Q9NZF1	Q9Y448
P51948	Q86VX2
Q8WWW8	P36941
Q96F86	Q6UB98
Q14126	P68036
Q969R5	Q92667
Q9NZM3	Q96HR8
Q96P48	Q96QH2
P27797	Q9Y6J9
Q15700	O75971
Q9GZY0	O14492
P32302	Q71F56
P27708	P50591
Q03405	O60841
O15455	Q86VS8
Q9UL51	P32321
Q8N6Q3	P01127
Q8N2K1	Q93074
Q9H2S9	Q7LC44
Q9P0U4	O95630
Q8IX18	P08572
Q53HC9	Q9NQC7
Q13610	Q6ZRV2
P48050	Q99569
Q9P086	Q13765
Q9Y5S8	Q8NEZ5
P42566	P15941
Q9C0E8	Q96QS6
P14635	Q5JVL4
Q96MY1	Q6PIW4
Q99990	Q9HAF1
P02042	Q2TBE0
Q99732	Q9H175
Q9H6R7	Q8N6V9
P63098	Q9NXG2
Q8N7W2	Q99590
Q6NZ36	Q9NY33
Q9NPL8	A8MT69
Q96RT8	Q02930
Q9UM47	O95382
Q15050	Q9P2A4
Q16773	O95407
Q9UK97	O95460
P63165	Q6NYC8
Q02224	Q9NWF9
P04035	O00220
Q13323	P08779
Q17RD7	Q16656
Q9UHI7	Q9NZN8
O60337	Q92575
O14757	Q8N1B4
P60484	Q96ST8
Q5T7P8	P55010
P28360	Q14676
Q96IY1	Q7RTV0
P46952	Q12899
Q16635	Q9NZT2
Q9NY72	P49407
Q01081	Q96F24
P41162	P20849
Q9H0E2	Q9NX08
P35244	Q86XS8
P41002	Q9NYA4
Q13794	Q15046
P56545	Q8WY36
P17987	Q8N0Z3
P22736	Q8N0Z6
Q8TCZ2	P51808
O95343	Q8IX15
Q15583	Q9UQ90
Q99467	O75150
Q9UJW0	O43561
Q96T88	Q9Y252
O60293	Q9BWF2
Q13416	Q9H792
Q9BUL8	Q15758
O43609	Q9Y6G3
P05556	Q7L2H7
P78345	Q5JY77
O43463	Q00537
Q7Z5L9	Q8TEP8
Q8TF46	Q99459
Q9UHV2	Q9NZD2
Q96DC7	P13489
Q9Y4P8	Q09019
P56817	P25800
P07197	P57740
O75791	Q9Y2Z0
Q53GL0	Q9NRL2
Q9NQ92	Q6PCD5
Q4G0J3	Q8WY64
Q4V328	Q9UK73
O75807	P30086
Q9Y664	Q96PV4
Q6ZUJ8	Q8TD46
P21860	P45880
Q13554	Q9H3R5
Q969L4	Q6ZSG1
Q96KC8	O15015
Q6ZRQ5	Q92925
Q9Y3Q3	P17024
Q92630	Q9HCM9
Q9UJ04	Q13107
Q9P127	Q9BYZ6
Q9BSL1	P61586
A0PJW6	P51530
O00560	Q96AG3
Q9NSP4	P23229
P61962	Q96CV9
P35250	P42785
Q86YM7	O14901
P10275	Q16270
Q68DV7	P35579
Q9UBC1	Q9NV56
Q9BSF8	O95271
Q13330	Q14562
Q6PJW8	P54277
Q9GZX6	O43609
P25054	P49591
Q6KC79	Q9BXI9
Q86UQ8	O00623
Q9H2H8	Q86SE8
Q9UM73	Q9HCN6
Q13326	P30405
P26358	Q1MSJ5
Q9H0U9	O14657
Q13371	Q93052
Q9BV38	Q15776
O75385	Q13162
P08069	Q9BRL6
Q96I51	Q9P2K6
P19235	Q9BQI9
Q9UKZ1	P62913
Q8WUH2	Q14344
Q13323	P13667
Q9H6T3	P21917
O14807	Q8N987
Q12809	Q8N112
P52630	Q86T24
Q86YJ7	Q9ULV8
Q9P2K3	Q96AH0
Q95460	Q9H1C4
O00567	O75197
Q8IWI9	P55011
Q9NYF8	P50406
Q7L2J0	O75381
P04843	Q96Q27
P24522	Q9Y5S2
O95758	Q9H8M2
Q9NYA4	P06703
Q15021	Q7Z4G1
Q6ZRQ5	Q9NX02
A9UHW6	Q8IW41
O14654	O15533
Q9UK99	Q8TEB9
P52298	Q5T5P2
Q96RR1	Q14CS0
O14929	Q96IT1
P54277	Q9HCJ0
Q9UKD2	Q8NB15
Q6ZN55	P13798
P04264	O95218
Q9BQA9	O95251
P16144	Q6NUP7
Q01196	P35212
Q9H773	P19429
O43181	P38606
P02511	Q9NZC7
Q9BY11	Q13098
P43320	Q8IYA8
Q9UBS9	P48382
Q9Y266	O14730
Q8IYX3	Q8NFH8
O75864	Q9Y4X5
Q53TS8	Q9NR09
Q9NP97	Q7Z3T8
Q9Y2I6	P41227
Q13087	Q8N0V3
Q9ULZ1	Q9Y575
Q9H773	Q12891
Q96N64	P25800
Q12830	Q86Y33
Q86TC9	O95336
O15116	Q13422
Q96NR8	Q494U1
P07237	Q9Y5K8
Q92665	O94776
O00237	P51688
Q8NBI2	Q8WV07
Q9NWN3	Q8IX18
Q16698	Q96NZ9
P46100	Q02763
Q969H6	Q92854
P00747	Q8WWG1
Q9UPQ9	Q6PD62
Q8WW24	O76038
P61586	P62195
O14618	Q9Y3D0
Q96DX7	Q99436
Q13427	Q9UIQ6
Q96AJ1	Q99459
Q9UID3	Q6ZN04
P61966	Q9C0F1
P26641	Q9Y4X4
Q86YP4	Q86WA8
P49840	Q96CS3
Q9NUQ3	Q7LBR1
Q9ULX6	Q9Y6C2
P30281	Q00978
P55809	O15417
Q92841	Q9UHY7
Q14508	Q15369
O15400	Q7Z392
Q9NR33	Q15005
Q86TJ2	O15037
P51826	P24588
P05090	P45379
Q99661	Q9NW64
Q8WUP2	Q9Y6I4
Q86W11	Q8TAC2
Q8TDY4	Q9BW85
Q15942	O75152
P55809	O75477
Q9NX55	O15126
Q96G23	Q9UI26
Q8IWR1	Q9Y450
O14734	Q86XL3
Q9HCI7	O75528
O95214	P46940
Q9UKX7	Q96NB3
Q8NA54	Q9NVR7
P78396	Q9NVK5
Q3V5L5	P52306
Q9Y3U8	O43189
O43482	Q9BQ67
Q01543	Q6PJW8
Q8NEY4	Q8ND83
O60239	P15056
Q5TC82	Q9H1X1
Q9H607	P18887
Q9UPZ9	Q5HYK3
Q9BYW2	Q9Y6D6
P28065	O14654
Q9NVC6	Q9P0N9
Q9BQP7	O95273
P0CG13	Q7Z628
O43747	Q9BVG8
Q99575	P10606
Q9BSJ2	Q8N5Y2
Q15776	O75593
Q13200	Q86T24
Q9Y4B5	P04083
P07996	Q6UWZ7
Q9UBC2	Q9H9Q4
Q8WWN9	Q15542
P20073	O43189
P40426	Q969H4
P14316	Q969U6
P49591	Q494U1
Q8IZU0	O60518
Q8N9N2	P01133
Q9UHV2	Q8WZ60
P04844	O95793
P13056	Q96MF7
P49281	Q8NHG7
P52948	O75608
P18124	A6NHQ4
O75427	P15924
Q9Y399	Q9BXN2
Q12899	P05408
Q5XUX0	O60894
Q9BSR8	Q9BRV8
Q9Y3D7	Q9P270
Q16611	P52757
Q96BI3	O15056
Q9C0F1	Q02539
Q96GQ7	Q96BA8
Q969J2	O15083
Q8TDY4	O75140
Q13164	O95487
Q8NEZ2	P52630
Q15750	Q49AJ0
Q9NWS6	Q6RI45
Q8NHU0	Q9P2D1
O75688	Q8WUK0
Q9BTV4	Q9HB65
Q9Y3B6	P60409
P47712	P29972
Q86YJ7	Q9H6S1
P40616	P19532
Q9Y4L5	P58004
Q9UJY5	P82912
Q96GG9	Q96LC9
Q96CS7	O75208
Q8WWY6	P04035
Q9H6U6	Q9Y5B9
P38432	Q96RU7
Q14393	Q04837
Q8NEF3	Q5JR59
Q9H2F5	Q9UBZ9
Q8N5Y2	Q8IYU2
P43034	Q9UIW2
Q96ST2	O95382
Q5VVX9	O76031
P00734	P46779
Q96E93	P07355
P23297	Q96IP4
P06213	Q9UPU9
Q15006	Q9Y4A8
O75379	P78406
Q9BZQ6	Q13371
Q15067	Q9Y2D1
O95182	P22087
Q15648	Q9NR81
Q9NZN5	Q5EE01
Q5JR59	Q9UKS7
Q6PGN9	Q9Y572
Q9P299	Q9H9Q4
Q9NQX4	Q86YS3
Q01780	P19419
Q9NX65	P0C0S5
P23458	P35680
P26373	Q9P2D0
Q9NX47	Q9H6Z4
P08581	O15541
Q9P1Z2	Q9H0E9
Q9BX70	Q9NXR7
Q5FBB7	Q8NI29
Q96H55	O15344
Q9NZT2	Q9Y333
P04085	Q7L190
P07237	Q9H4I2
Q15596	Q96AG3
Q13224	P29466
O14733	O00139
O75362	Q8NFJ9
Q9BRX5	Q13049
O15078	O14977
P20336	Q9NUG6
Q99828	Q9H1X1
Q12948	Q9UJC3
Q9Y6X2	O43541
P30825	Q15843
Q05586	Q9BYW2
P55317	P33076
Q04206	O14908
Q8IVS8	Q9BTV4
O00165	Q9UJC3
Q9NQU5	P41212
P78324	Q8WWY3
P34925	P23025
Q14203	Q9NUQ8
Q8IVM0	Q6IQ32
Q9BZE1	Q8WTR2
O75899	Q969E8
Q9Y548	Q96JX3
P09693	O95865
Q96F07	P21953
O60870	Q9HCJ0
Q96T60	Q969S2
Q9H1X1	A1L0T0
P05067	Q9UBR2
Q96HN2	Q9Y3E2
Q8NEF3	Q96FZ7
Q13216	O95996
Q6ZNA4	Q96KR7
P0C7W6	Q07021
Q71F56	O60336
P49756	Q9Y6A4
Q8IZC7	Q96PN8
O75344	Q9ULL4
P49720	P19086
Q9P2M7	Q6PJ61
Q9BXS1	P49888
Q92609	Q9H992
Q9GZT3	P20073
O95631	Q9Y484
Q7Z392	Q9BXF6
Q9Y2B1	P51813
Q9NY27	Q96GQ5
P20292	P22415
O15357	O14958
Q49A92	Q8WWR8
P52435	Q53EP0
Q9UKL0	Q9P299
P02647	Q9UHY7
Q9NXU5	Q86VS8
P52815	Q9BUR4
Q9UBS8	Q9UG01
Q9BZR8	P62070
Q8TDY2	O15015
Q03135	O76003
P49815	Q9UHV9
Q9UNY4	Q9P0N8
Q96T51	Q6PGQ1
Q9UKN8	Q6PIV2
Q96F07	Q99590
P62854	Q9BZW7
Q9BPU6	Q9H0F6
O75638	P23526
Q92585	Q14397
Q9P2J9	Q9NUL5
Q13765	Q16394
Q9Y6W8	Q13642
Q8N1B4	Q05397
O15182	Q96DI7
Q5T0L3	Q5VVQ6
P62888	Q99547
Q8N5L8	Q96HD9
Q16665	Q86YV6
O00198	Q9HCN4
Q6NUQ1	Q96JN2
Q16827	P42226
P02686	P54829
Q8IUR7	P28702
Q9C026	P37840
Q9Y5K5	Q9NUL5
O15018	Q8IY63
Q8N5I9	P04085
Q16559	Q9BQA9
O75438	Q96BR9
Q86UK7	P00973
Q9HAN9	O43474
Q9NP50	P50148
P18054	Q3KR16
P50542	O75448
Q06413	P04406
Q9UBX3	Q9UHC7
Q9NTW7	Q9BYV6
Q9H4L5	Q6ZN55
Q12860	Q92698
Q58A45	P06703
P35219	Q5M9N0
Q9BXS6	P49918
Q14582	P04004
Q9UJC3	Q9Y222
P48023	Q6UXX9
Q16828	P17024
Q9UL63	P49411
O95071	Q14103
P14416	Q2NL98
Q9Y239	Q96F86
P56962	Q96FJ0
Q96DE5	Q9Y2R9
Q8TD31	Q6ZW49
Q13127	O95602
Q9UJY5	P11279
P61758	Q92890
Q9P1Q0	O15245
Q13085	O60477
Q8N3J5	Q9BV19
Q13608	O75643
O15117	Q8IWZ6
Q96FQ6	Q14749
Q15034	Q8IUC6
Q9ULS5	Q9BWU1
Q86XI2	P49750
O60341	P27361
P0DPB3	Q53H47
Q99436	P08962
O15482	Q9Y3T9
Q86YV6	Q13576
Q12874	O43633
O15409	P25440
Q14134	Q9Y3L3
O75127	Q9H0W9
Q9UNS2	O96018
Q14241	Q96NA2
P49790	P28065
O60216	P08684
Q9NX18	P62304
Q6P1L5	Q58WW2
Q96A47	P14735
O43822	Q99523
Q13123	Q8NA54
O95271	Q8WUM0
Q16082	P17658
O43586	P17676
Q96A72	Q06587
Q96PU8	Q9H2A7
Q8WUM9	Q8WTV1
O94952	O15371
Q9H9Q4	Q96CP2
O43463	Q9BQA5
Q5TH69	P12318
Q9HCN3	Q9H3H3
Q02218	Q8N715
Q13191	O75197
Q96RK4	Q8N0U7
Q8IZU0	Q14CW9
Q8TCA0	Q92843
Q8TF39	Q96JZ2
O95696	Q9Y692
P29590	Q03111
Q96J84	P09417
Q13291	Q9Y651
Q8WUN7	Q9H9Y6
Q9H9S0	Q9ULW3
Q9UJ14	P23434
Q96BI3	Q9UMN6
Q14587	P29475
O60762	Q9Y6H1
Q9UP83	Q9BV97
Q9Y3T9	P23560
Q9C0I1	Q15528
Q9GZT9	Q5T124
Q14919	Q9NQG6
Q9NUL3	O43474
P57682	P17987
P29728	Q8TEX9
Q15389	Q8NEM7
Q9NRC8	P50502
Q14681	Q9NVR2
Q9NPF4	Q8IYD9
Q9UDX3	O15294
O14578	Q8WY36
P30520	Q96LC9
Q5JVF3	Q9GZT9
Q13469	Q9ULR3
P48169	Q9H2X0
P62306	Q12983
Q9UK73	Q9Y314
O15315	Q9GZN8
Q9BZL3	Q5HYJ3
P63220	Q15165
O75363	P28068
P28068	Q92800
O60662	P20333
Q15019	P05556
P41229	Q9Y3E7
P24390	Q13813
Q15326	Q01974
P36404	O60516
Q6W2J9	P57075
Q8WUP2	Q9UKX7
P62834	O95997
Q7Z4U5	O75971
P31689	Q96HP0
Q8N2M8	Q96PF2
P07307	Q9UKG1
Q05397	Q9BYG5
Q68E01	Q96QK8
P23511	Q9NX02
O95980	P20933
Q86Y82	Q9P127
Q9NWS9	Q96Q27
Q9UBC3	Q14524
Q92600	Q8WVC0
Q8N966	O00483
Q9H0I2	Q8IYS0
Q86V59	Q8WZ74
Q9GZR7	Q9Y275
P09382	Q96HS1
P51532	Q9BY11
Q15744	Q8IYB8
Q9BRJ6	P13807
Q9UJZ1	P17480
Q9UNN5	Q5EBL8
Q15046	Q8WVJ2
Q7L3B6	Q6IPM2
P58753	Q659C4
Q9ULV8	Q9Y5K5
Q8IWU6	Q92529
P63098	P49675
Q96HY6	Q99732
Q9NYL2	P16410
Q92800	Q96EL2
Q9Y3S1	P12830
Q15056	Q8N3X6
P15336	Q13033
P11441	Q8IUD6
Q9H7L9	Q53H80
Q86U42	P78314
P02730	Q12996
Q9BRP8	P60410
P37231	Q14012
Q96H55	Q96D71
Q96MN2	Q9NUC0
Q6P3X3	Q9BZI7
Q9BZD4	Q14582
O60610	Q13162
Q96H22	Q6MZT1
Q9P0L1	P12644
P62854	Q9BRT2
P49918	P10912
Q14582	Q9C0C9
Q9BT92	O15482
Q5SSJ5	O43747
Q9NY27	Q96DE5
P28749	A1L0T0
Q9NR46	O95376
Q14994	Q03060
Q5VVQ6	Q96ST8
P55201	Q7Z569
Q02556	Q9P086
Q9UBK2	P61024
Q53GG5	O75915
Q96K30	Q16665
O75147	Q2KJY2
O75052	Q14657
Q16186	Q15643
Q6NUP7	Q8TDD1
Q86TC9	Q8WU20
P85299	Q53H96
Q7KZF4	Q9BYV6
Q7L3B6	Q15654
O14910	Q96DA2
Q86VG3	Q9NPB6
Q96PU4	Q9UJT2
Q0VDD7	Q68CQ4
Q969H0	Q96HY6
Q9Y5S8	Q9BZL3
Q9NWX5	Q8IYD8
P09681	P55072
P18507	O15068
P33681	P05154
O60844	P81408
O60927	P05496
P39748	Q9H1K0
Q13561	Q13114
Q9UBF6	Q9BZ95
O15355	Q8WV22
Q9BV19	P26992
P25311	O95183
Q13563	P78344
P30876	Q00537
P06746	Q9H3H3
Q9BZL3	O60861
Q92956	Q14126
Q5W111	P08235
Q96AX9	P26045
Q9UKA4	Q9HAU0
Q9HAD4	Q9NQX0
Q6PII5	Q12904
P33076	Q9NRY4
Q13099	Q96PU4
Q9Y263	P10243
Q6NT76	Q96BD8
O43490	P46940
O43196	Q14683
Q9UL33	P01730
Q5VY09	P21266
Q9UJA3	Q96L50
Q14527	P01033
O75521	P43897
Q9HB63	P11234
O14929	P50991
Q9NZ09	O75469
Q9NZM5	Q16649
Q9P2G9	A6NKD9
Q9Y548	Q9UI30
Q9Y248	P06729
Q9Y6E7	Q6NW29
Q9UBU6	P33981
Q6P1L5	Q8TF05
Q13503	Q9P2K6
Q9UM13	O00268
O75385	Q96F44
P62263	P62899
P21781	P42768
P36952	P51946
Q9HAP2	Q93063
Q6ZW49	P41271
Q9P2H3	Q15149
Q96BI3	P35250
Q9Y6I4	Q12830
P37173	O00167
P51608	Q9BXL5
P40937	P10721
Q96LM6	Q9UNY5
Q969S3	P17658
P02753	O60861
Q9NZ71	O00189
P63098	Q15554
Q99966	Q8WZ42
Q92622	Q04206
O60391	Q92530
Q13151	Q6ZNA4
O75170	Q9UKX7
Q8NEZ3	P54253
Q9ULX6	Q96T51
P15880	Q9BWU1
Q9NVS2	Q14526
P25205	Q92616
Q9Y6A4	P11309
P35240	Q9H469
P35251	Q92835
Q15003	P21246
P12268	Q8WUB2
O95159	P33992
Q7L014	Q8WXD5
A0AVT1	Q16600
O14949	O00628
Q2M2Z5	Q8TBE0
O60662	P09012
Q99567	Q96QS6
O95169	P49770
Q99595	Q86V81
A7E2Y1	Q2MKA7
Q5T5A8	Q86WV6
Q9UPM9	Q9BWW8
P49591	Q16698
Q96KP1	Q9NQL2
Q9C0H9	Q9H0E2
Q86UN6	Q9NPI8
Q9ULV8	O00305
Q96JB5	Q86X27
Q9Y3C1	Q69YN4
Q96RU3	P84090
Q9NP84	Q96DR7
Q9H7E9	Q9H7L9
P08648	P51151
Q96Q27	Q9NVR7
Q9UIF3	P55198
O15121	Q9BYG5
O75460	O95235
Q96I24	Q01968
Q8WUB2	Q8IZQ8
Q9P2G9	Q9Y2L5
P20073	O43516
Q8N7W2	Q14019
P30154	Q8IXJ9
O00592	Q00987
Q15154	Q9UI09
P24928	Q17R89
Q86WJ1	Q9H6U6
O60269	O75822
Q04864	Q8IUC6
Q9P275	Q13952
Q13976	Q9BTV4
Q9UHR5	P63172
Q9BXY0	Q9NXF1
Q86UF4	Q96LZ7
Q92925	Q9Y4Z0
Q9UKZ1	Q8N9H8
P16150	Q9Y6M9
Q8N1L9	P62487
O94855	Q9UK22
P21964	O95249
O75503	O43187
Q96HA7	Q96PC5
Q12933	P46976
Q9H0A6	Q9NXC5
P68032	Q13330
Q92917	Q8NEZ2
Q8NB15	Q01094
Q9Y4E5	Q14669
Q17RB8	P33681
Q96T68	P33981
Q16611	Q96NT0
Q8N6L0	O95985
Q99640	P07858
Q9NZV8	Q9BW71
P30825	P17535
Q5MIZ7	Q14693
P17022	Q5T2D3
Q9NRX1	Q8N4J0
P52945	Q5JR59
Q8NHM5	P51681
Q7Z589	Q9P086
P10914	Q14773
Q9BVV2	Q7Z3B3
Q13233	Q4G0F5
Q96Q40	O75884
Q6UY14	O60841
Q8WU79	Q96EC8
P19086	P02647
Q6PJQ5	Q8TEC5
Q5W111	P56597
Q5TEU4	O43310
O95167	Q9HAV5
P15260	Q8IWV1
Q9H175	Q8IZD4
P02776	Q96RT8
P09874	Q9NX70
P24752	Q15056
P15173	Q9UMY1
Q5JRA6	Q14494
Q9Y2K7	Q12815
Q5VVX9	Q9NXG2
Q9UK41	Q9UHC7
Q02833	Q9BSI4
Q8WW32	O43148
Q9H967	Q9UBH0
Q99075	Q9BXW4
Q8WTP8	O15520
P49755	P17980
P61925	Q13882
P05413	Q9NX02
Q9UPN3	O95785
Q96CD2	Q13162
P32243	O14795
P62906	P35557
O43390	P62875
P15172	O14627
Q92878	P54829
O60500	Q71RC2
Q9Y6D9	O75800
P53367	Q13424
P05813	O43660
Q6ZW49	P18146
P55039	Q9Y3C4
Q8N5I9	O95990
P49368	Q8IZ21
Q9NVT9	A8MQ03
Q7Z5K2	P27449
Q9Y6Y8	O14978
Q96HH6	Q9BSF8
Q9NXU5	Q9NQT4
O00399	Q3KP44
P81133	O94992
Q7KZF4	Q15345
Q15042	P07948
Q9H2B2	Q99567
Q9UPM8	Q99996
Q9Y2N7	Q9ULM2
Q6PJE2	Q86X27
Q9UBK2	Q96F44
O15116	P40189
Q7Z6G3	Q96MN2
Q9P2I0	Q14289
Q6P5Z2	O14974
Q969X6	O95947
O95785	Q695T7
Q86SE9	P25686
P11926	Q15052
Q96DZ9	Q2KHR3
Q9NYB0	Q9UQF2
Q8IZ73	Q5HYJ3
P13667	Q9Y2J4
P05090	Q8WTS1
Q9NRD0	P60409
O15049	P29372
O94964	Q641Q2
Q8IYI6	O00459
O95400	Q92945
O75971	Q8WYR4
Q8WUA2	Q99743
Q8IWZ6	P25205
Q9H211	O95470
P52434	Q86WN1
Q5HYK7	Q8IXJ6
Q15973	Q5SY16
Q86Z02	P14868
P60033	Q9NPJ4
Q9NYG5	P49591
P14625	Q9UL33
O75843	Q96RK0
Q96SB4	P31785
Q16621	P42773
P35613	P28749
Q96HJ9	P03950
Q7Z699	Q9NQT5
Q9NVW2	P34925
Q14511	Q9UHV2
Q13905	Q9NX58
Q9BQ89	Q9Y2R9
Q9BRD0	O14977
Q15637	Q9BXK1
Q9Y6A5	Q969M7
Q6IN84	Q9Y6N7
Q6NT76	Q15056
Q15645	Q9Y252
P40123	Q96SW2
Q96A35	Q14190
Q8TEQ6	O60343
Q9Y4B6	P23769
Q9BUG6	O14490
Q9Y466	P43351
Q6ZN17	O00204
Q6P656	P61513
Q96QZ7	Q9UGK8
P53365	O95071
Q96FN4	P19387
Q96FQ6	P08651
Q02447	Q9UDV6
P49418	Q04759
P46783	P42574
P29692	O94762
Q6P2E9	P05787
O14924	Q9UBC2
P17931	P06213
Q9UBV2	Q92966
O94952	Q9NQC8
P0C2W1	P49716
Q8WV41	Q9NVM4
Q92837	Q9NRF9
P06703	Q12874
Q05655	Q5SRE7
Q8TDY2	P20936
Q6IA69	Q9GZX9
Q7RTU3	Q99741
Q9UHY7	Q02363
Q92630	O95631
O43541	Q8IYL3
Q8WWQ0	Q9NR30
Q9H0N5	Q86WJ1
Q03252	P61513
Q86WN1	Q96PN8
Q02241	Q9BUW7
Q03405	Q9P0K7
P48643	Q9Y262
O43488	Q8NEC5
Q9GZS1	P51608
Q9H7D0	P51946
Q9Y5Z4	P43489
Q96N67	P25208
Q14524	P78362
P85298	Q8IUR7
Q96DX5	P15880
P02786	Q92837
Q9P2H3	O60508
Q8NA72	Q99996
P40692	Q8IWZ6
Q99959	Q8IVA1
Q99614	P52292
P23760	O43524
O00308	P09012
P31150	Q99961
P51959	Q8WVL7
Q9H6R7	Q9HBI0
Q8NI77	P30533
O00429	O43504
Q99732	P19883
O75167	Q8TAA3
Q96BA8	Q9UNH6
Q6ZVD8	P12755
P14373	Q05D32
Q96PU5	Q13084
P09001	Q9NX02
P16298	Q8NC96
Q16288	Q56NI9
Q9Y232	Q96G23
Q5R372	Q9BPZ7
Q9Y6X2	Q06190
B2RUY7	Q9Y586
P07332	O94818
Q9BXJ1	O15169
Q8NB46	P02724
Q8WUM0	P20618
Q8NEM2	Q8NHG7
Q96BA8	Q96EK4
Q92643	Q9BXL7
Q13435	Q8N5P1
Q7Z2Z1	Q86WT6
Q9HC29	Q9UHR6
P12830	P63211
Q13064	Q8TBK6
P48506	Q92729
Q8WVK7	Q9BXH1
O43292	P35219
Q8WUB8	O95229
Q9UI08	Q8NEA6
Q15437	Q9NWQ4
Q5VZV1	Q9H7B4
Q9Y6Y0	P10073
O00231	O15234
Q9BRK4	Q9UMN6
Q9UJZ1	Q05D60
Q8WZ19	Q8N3X6
Q96EI5	P61960
Q9Y3E7	O95067
Q9BR76	Q96CM8
O75582	O00213
Q15435	P35916
Q96DV4	Q8N0X7
P78371	Q9P0K7
P12757	P24539
P61586	Q03112
Q93008	Q96EN8
Q9BW83	O43172
Q86U28	Q96AH0
Q8TAE7	Q9BX63
Q9BXK5	Q99708
Q99814	P28676
Q8TF40	Q6I9Y2
Q9BQY4	Q9NQT4
Q99966	Q5XUX0
Q9UKK3	P42679
P45973	Q15650
Q969V4	Q96QT6
P04234	P36406
O95671	Q9BRX5
Q6PI26	P78527
O00231	P49247
P08572	Q99704
Q96D09	Q9BVS5
O43711	Q5T1M5
Q9BU64	Q9C0K7
O14958	Q13202
P61086	Q13616
Q9HCE7	Q7L273
Q9NP66	Q8TAD8
P05154	Q9BT73
Q16363	Q9BS18
Q92890	Q9Y303
